Accession Number,EC,Species,Label,Enzyme,Reaction ID,Mechanism,Substrates,Products,Km,Kcat,Inhibitors,KI,Keq
WP_000817178.1,2.3.1.41,Escherichia coli,R183,Beta-ketoacyl-[acyl-carrier-protein] synthase i,R04960,MRL,C01209; C05752,C00011; C00229; C05753,Km_C00011: 0.139709994; Km_C00229: 0.07560499700000001; Km_C05753: 0.07560499700000001; Km_C01209: 0.0115; Km_C05752: 0.07560499700000001,Kcat_F: 0.011; Kcat_R: 3.630524813,C05745;C05750;C01209;C05762;C00173;C05223;C03939;C05752;C05756;C05746;C00229;C05755;C00011;C05764;C05749;C05759;C16219;C05753;C05761;C05744;C00685,C05759_KI: 0.0747066095;C05744_KI: 0.0747066095;C05755_KI: 0.0747066095;C16219_KI: 0.009703225;C01209_KI: 0.0747066095;C00229_KI: 0.0747066095;C05752_KI: 0.0747066095;C05749_KI: 0.0747066095;C05223_KI: 0.0747066095;C05753_KI: 0.0747066095;C00011_KI: 0.139709994;C05764_KI: 0.0747066095;C05761_KI: 0.0747066095;C00173_KI: 0.0747066095;C05762_KI: 0.0747066095;C05756_KI: 0.0747066095;C03939_KI: 0.0747066095;C00685_KI: 0.0747066095;C05750_KI: 0.0747066095;C05746_KI: 0.0747066095;C05745_KI: 0.0747066095,Keq: 1
WP_000817178.1,2.3.1.41,Escherichia coli,R184,Beta-ketoacyl-[acyl-carrier-protein] synthase i,R04963,MRL,C01209; C05755,C00011; C00229; C05756,Km_C00011: 0.139709994; Km_C00229: 0.07560499700000001; Km_C05756: 0.07560499700000001; Km_C01209: 0.0115; Km_C05755: 0.07560499700000001,Kcat_F: 0.011; Kcat_R: 3.630524813,C05745;C05750;C01209;C05762;C00173;C05223;C03939;C05752;C05756;C05746;C00229;C05755;C00011;C05764;C05749;C05759;C16219;C05753;C05761;C05744;C00685,C05759_KI: 0.0747066095;C05744_KI: 0.0747066095;C05755_KI: 0.0747066095;C16219_KI: 0.009703225;C01209_KI: 0.0747066095;C00229_KI: 0.0747066095;C05752_KI: 0.0747066095;C05749_KI: 0.0747066095;C05223_KI: 0.0747066095;C05753_KI: 0.0747066095;C00011_KI: 0.139709994;C05764_KI: 0.0747066095;C05761_KI: 0.0747066095;C00173_KI: 0.0747066095;C05762_KI: 0.0747066095;C05756_KI: 0.0747066095;C03939_KI: 0.0747066095;C00685_KI: 0.0747066095;C05750_KI: 0.0747066095;C05746_KI: 0.0747066095;C05745_KI: 0.0747066095,Keq: 1
WP_000817178.1,2.3.1.41,Escherichia coli,R185,Beta-ketoacyl-[acyl-carrier-protein] synthase i,R04968,MRL,C01209; C05761,C00011; C00229; C05762,Km_C00011: 0.139709994; Km_C00229: 0.07560499700000001; Km_C05762: 0.07560499700000001; Km_C01209: 0.0115; Km_C05761: 0.07560499700000001,Kcat_F: 0.011; Kcat_R: 3.630524813,C05745;C05750;C01209;C05762;C00173;C05223;C03939;C05752;C05756;C05746;C00229;C05755;C00011;C05764;C05749;C05759;C16219;C05753;C05761;C05744;C00685,C05759_KI: 0.0747066095;C05744_KI: 0.0747066095;C05755_KI: 0.0747066095;C16219_KI: 0.009703225;C01209_KI: 0.0747066095;C00229_KI: 0.0747066095;C05752_KI: 0.0747066095;C05749_KI: 0.0747066095;C05223_KI: 0.0747066095;C05753_KI: 0.0747066095;C00011_KI: 0.139709994;C05764_KI: 0.0747066095;C05761_KI: 0.0747066095;C00173_KI: 0.0747066095;C05762_KI: 0.0747066095;C05756_KI: 0.0747066095;C03939_KI: 0.0747066095;C00685_KI: 0.0747066095;C05750_KI: 0.0747066095;C05746_KI: 0.0747066095;C05745_KI: 0.0747066095,Keq: 1
WP_000817178.1,2.3.1.41,Escherichia coli,R186,Beta-ketoacyl-[acyl-carrier-protein] synthase i,R07762,MRL,C01209; C05764,C00011; C00229; C16219,Km_C00011: 0.139709994; Km_C00229: 0.05363773966666668; Km_C16219: 0.009703225; Km_C01209: 0.0115; Km_C05764: 0.05363773966666668,Kcat_F: 0.011; Kcat_R: 2.1648983915,C05745;C05750;C01209;C05762;C00173;C05223;C03939;C05752;C05756;C05746;C00229;C05755;C00011;C05764;C05749;C05759;C16219;C05753;C05761;C05744;C00685,C05759_KI: 0.0747066095;C05744_KI: 0.0747066095;C05755_KI: 0.0747066095;C16219_KI: 0.009703225;C01209_KI: 0.0747066095;C00229_KI: 0.0747066095;C05752_KI: 0.0747066095;C05749_KI: 0.0747066095;C05223_KI: 0.0747066095;C05753_KI: 0.0747066095;C00011_KI: 0.139709994;C05764_KI: 0.0747066095;C05761_KI: 0.0747066095;C00173_KI: 0.0747066095;C05762_KI: 0.0747066095;C05756_KI: 0.0747066095;C03939_KI: 0.0747066095;C00685_KI: 0.0747066095;C05750_KI: 0.0747066095;C05746_KI: 0.0747066095;C05745_KI: 0.0747066095,Keq: 1
WP_001271717.1,6.3.1.2,Escherichia coli,R187,Glutamine synthetase,R00253,MRL,C00002; C00014; C00025,C00008; C00009; C00064,Km_C00008: 0.066132165; Km_C00009: 1.038618565; Km_C00064: 0.467974067; Km_C00002: 0.080664948; Km_C00014: 0.269162536; Km_C00025: 0.546636522,Kcat_F: 46.37365841333334; Kcat_R: 51.98955729333334,C00352;C00065;C00768;C04650;C00041;C00169;C00135;C00009;C00037;C00008;C00020;C00014;C00078;C00063;C00064;C01401;C00025;C00716;C00806;C00002,C00020_KI: 0.056941126;C00806_KI: 0.084789552;C00352_KI: 0.465125531;C00768_KI: 0.246362343;C00064_KI: 0.467974067;C00008_KI: 0.066132165;C00078_KI: 0.084789552;C00169_KI: 0.152330294;C00041_KI: 1.02709198;C00025_KI: 0.546636522;C00063_KI: 0.125179395;C00716_KI: 0.779110312;C04650_KI: 0.300361156;C00037_KI: 1.081116319;C00065_KI: 0.779110312;C01401_KI: 1.02709198;C00009_KI: 1.038618565;C00014_KI: 0.269162536;C00135_KI: 0.246362343;C00002_KI: 0.080664948,Keq: 479.9769341384216
WP_000342648.1,1.1.1.40,Escherichia coli,R207,Malate dehydrogenase (oxaloacetate-decarboxylating) (nadp+),R00216,MRL,C00006; C00149,C00005; C00011; C00022; C00080,Km_C00005: 0.033877365; Km_C00011: 3.163388014; Km_C00022: 1.306477547; Km_C00080: 8.466877937; Km_C00006: 0.0415; Km_C00149: 3.41,Kcat_F: 48.624275915; Kcat_R: 112.87186270000001,C00006;C00122;C00022;C00004;C00011;C00036;C00024;C00575;C00149;C00005;C00080,C00149_KI: 1.17190659;C00006_KI: 0.067438193;C00575_KI: 0.043186046;C00080_KI: 8.466877937;C00004_KI: 0.04608649;C00005_KI: 0.033877365;C00122_KI: 0.928631544;C00024_KI: 0.063460633;C00011_KI: 3.163388014;C00036_KI: 0.527139127;C00022_KI: 1.306477547,Keq: 0.007547267415633792
WP_000342648.1,1.1.1.40,Escherichia coli,R208,Malate dehydrogenase (oxaloacetate-decarboxylating) (nadp+),R00217,MRL,C00036,C00011; C00022,Km_C00011: 3.163388014; Km_C00022: 1.306477547; Km_C00036: 0.527139127,Kcat_F: 318.2635949; Kcat_R: 116.97114325000001,C00006;C00122;C00022;C00004;C00011;C00036;C00024;C00575;C00149;C00005;C00080,C00149_KI: 1.17190659;C00006_KI: 0.067438193;C00575_KI: 0.043186046;C00080_KI: 8.466877937;C00004_KI: 0.04608649;C00005_KI: 0.033877365;C00122_KI: 0.928631544;C00024_KI: 0.063460633;C00011_KI: 3.163388014;C00036_KI: 0.527139127;C00022_KI: 1.306477547,Keq: 334.01924106052337
WP_000078239.1,6.2.1.1,Escherichia coli,R210,Acetate-coa ligase,R00235,MRL,C00002; C00010; C00033,C00013; C00020; C00024,Km_C00013: 0.13318713; Km_C00020: 0.053331587; Km_C00024: 0.055413216; Km_C00002: 0.05487762; Km_C00010: 0.077155121; Km_C00033: 2.543298721,Kcat_F: 4.182973017; Kcat_R: 3.076708990333333,C00163;C00013;C00100;C05993;C00020;C00024;C05983;C00010;C00002;C00033,C05993_KI: 0.045171168;C00010_KI: 0.077155121;C00020_KI: 0.053331587;C00013_KI: 0.13318713;C00163_KI: 1.640108466;C00024_KI: 0.055413216;C05983_KI: 0.041168746;C00033_KI: 2.543298721;C00002_KI: 0.05487762;C00100_KI: 0.054458927,Keq: 27.390597980701735
WP_000078239.1,6.2.1.1,Escherichia coli,R211,Acetate-coa ligase,R00236,MRL,C00010; C05993,C00020; C00024,Km_C00020: 0.053331587; Km_C00024: 0.055413216; Km_C00010: 0.077155121; Km_C05993: 0.045171168,Kcat_F: 5.9861884414999995; Kcat_R: 4.5128109405,C00163;C00013;C00100;C05993;C00020;C00024;C05983;C00010;C00002;C00033,C05993_KI: 0.045171168;C00010_KI: 0.077155121;C00020_KI: 0.053331587;C00013_KI: 0.13318713;C00163_KI: 1.640108466;C00024_KI: 0.055413216;C05983_KI: 0.041168746;C00033_KI: 2.543298721;C00002_KI: 0.05487762;C00100_KI: 0.054458927,Keq: 1
WP_000078239.1,6.2.1.1,Escherichia coli,R212,Acetate-coa ligase,R00316,MRL,C00002; C00033,C00013; C05993,Km_C00013: 0.13318713; Km_C05993: 0.045171168; Km_C00002: 0.05487762; Km_C00033: 2.543298721,Kcat_F: 3.271660328; Kcat_R: 3.085641789,C00163;C00013;C00100;C05993;C00020;C00024;C05983;C00010;C00002;C00033,C05993_KI: 0.045171168;C00010_KI: 0.077155121;C00020_KI: 0.053331587;C00013_KI: 0.13318713;C00163_KI: 1.640108466;C00024_KI: 0.055413216;C05983_KI: 0.041168746;C00033_KI: 2.543298721;C00002_KI: 0.05487762;C00100_KI: 0.054458927,Keq: 1
WP_000078239.1,6.2.1.1,Escherichia coli,R213,Acetate-coa ligase,R00925,MRL,C00002; C00010; C00163,C00013; C00020; C00100,Km_C00013: 0.13318713; Km_C00020: 0.053331587; Km_C00100: 0.054458927; Km_C00002: 0.05487762; Km_C00010: 0.077155121; Km_C00163: 1.640108466,Kcat_F: 4.2899591280000005; Kcat_R: 3.1908125446666666,C00163;C00013;C00100;C05993;C00020;C00024;C05983;C00010;C00002;C00033,C05993_KI: 0.045171168;C00010_KI: 0.077155121;C00020_KI: 0.053331587;C00013_KI: 0.13318713;C00163_KI: 1.640108466;C00024_KI: 0.055413216;C05983_KI: 0.041168746;C00033_KI: 2.543298721;C00002_KI: 0.05487762;C00100_KI: 0.054458927,Keq: 1.5879081427165866
WP_000078239.1,6.2.1.1,Escherichia coli,R214,Acetate-coa ligase,R00926,MRL,C00010; C05983,C00020; C00100,Km_C00020: 0.053331587; Km_C00100: 0.054458927; Km_C00010: 0.077155121; Km_C05983: 0.041168746,Kcat_F: 5.265324134; Kcat_R: 4.683966271999999,C00163;C00013;C00100;C05993;C00020;C00024;C05983;C00010;C00002;C00033,C05993_KI: 0.045171168;C00010_KI: 0.077155121;C00020_KI: 0.053331587;C00013_KI: 0.13318713;C00163_KI: 1.640108466;C00024_KI: 0.055413216;C05983_KI: 0.041168746;C00033_KI: 2.543298721;C00002_KI: 0.05487762;C00100_KI: 0.054458927,Keq: 2.1981344087781163e-06
WP_000078239.1,6.2.1.1,Escherichia coli,R215,Acetate-coa ligase,R01354,MRL,C00002; C00163,C00013; C05983,Km_C00013: 0.13318713; Km_C05983: 0.041168746; Km_C00002: 0.05487762; Km_C00163: 1.640108466,Kcat_F: 3.4321394945; Kcat_R: 2.3647774815,C00163;C00013;C00100;C05993;C00020;C00024;C05983;C00010;C00002;C00033,C05993_KI: 0.045171168;C00010_KI: 0.077155121;C00020_KI: 0.053331587;C00013_KI: 0.13318713;C00163_KI: 1.640108466;C00024_KI: 0.055413216;C05983_KI: 0.041168746;C00033_KI: 2.543298721;C00002_KI: 0.05487762;C00100_KI: 0.054458927,Keq: 722389.0115068445
WP_001298109.1,2.7.6.1,Escherichia coli,R216,Ribose-phosphate diphosphokinase,R01049,MRL,C00002; C00117,C00020; C00119,Km_C00020: 0.038956955; Km_C00119: 0.106374189; Km_C00002: 0.039088059; Km_C00117: 0.19,Kcat_F: 1.2709115985000001; Kcat_R: 0.923097912,C00020;C00117;C00002;C00119,C00119_KI: 0.106374189;C00117_KI: 0.18693769;C00002_KI: 0.039088059;C00020_KI: 0.038956955,Keq: 3.934228631415145
WP_001216325.1,5.3.1.1,Escherichia coli,R217,Triose-phosphate isomerase,R01015,MRL,C00118,C00111,Km_C00111: 0.518174112; Km_C00118: 0.976029575,Kcat_F: 1022.557862; Kcat_R: 166.9168823,C01478;C00111;C01172;C00158;C18713;C11215;C01159;C00042;C00118;C00988;C00002;C00127;C00631;C05345;C00074;C00197,C00042_KI: 0.843583286;C05345_KI: 1.265808582;C00118_KI: 0.976029575;C01172_KI: 1.299474835;C00158_KI: 0.747540236;C00127_KI: 0.090061627;C01159_KI: 0.462811947;C00988_KI: 0.458868831;C00111_KI: 0.518174112;C00002_KI: 0.092769779;C11215_KI: 0.7434423843333333;C00631_KI: 0.332032174;C01478_KI: 2.075099945;C18713_KI: 1.387103319;C00197_KI: 0.394266218;C00074_KI: 0.208011299,Keq: 9.654158192504244
WP_001320171.1,5.4.2.2,Escherichia coli,R231,"Phosphoglucomutase (alpha-d-glucose-1,6-bisphosphate-dependent)",R08639,MRL,C00103,C00092,Km_C00092: 0.569383681; Km_C00103: 0.403784841,Kcat_F: 16.40078191; Kcat_R: 13.31428543,C03735;C00620;C01171;C00092;C00668;C00117;C00103,C01171_KI: 0.403784841;C00668_KI: 0.569383681;C00103_KI: 0.403784841;C00092_KI: 0.569383681;C00620_KI: 0.530358553;C00117_KI: 0.554221213;C03735_KI: 0.569383681,Keq: 19.57005447183928
WP_001320171.1,5.4.2.2,Escherichia coli,R232,"Phosphoglucomutase (alpha-d-glucose-1,6-bisphosphate-dependent)",R00959,MRL,C00103,C00668,Km_C00668: 0.569383681; Km_C00103: 0.403784841,Kcat_F: 16.40078191; Kcat_R: 13.31428543,C03735;C00620;C01171;C00092;C00668;C00117;C00103,C01171_KI: 0.403784841;C00668_KI: 0.569383681;C00103_KI: 0.403784841;C00092_KI: 0.569383681;C00620_KI: 0.530358553;C00117_KI: 0.554221213;C03735_KI: 0.569383681,Keq: 0.7310381014009275
WP_001320171.1,5.4.2.2,Escherichia coli,R233,"Phosphoglucomutase (alpha-d-glucose-1,6-bisphosphate-dependent)",R01057,MRL,C00620,C00117,Km_C00117: 0.554221213; Km_C00620: 0.530358553,Kcat_F: 17.61713517; Kcat_R: 14.04424624,C03735;C00620;C01171;C00092;C00668;C00117;C00103,C01171_KI: 0.403784841;C00668_KI: 0.569383681;C00103_KI: 0.403784841;C00092_KI: 0.569383681;C00620_KI: 0.530358553;C00117_KI: 0.554221213;C03735_KI: 0.569383681,Keq: 102.6137884661326
WP_001320171.1,5.4.2.2,Escherichia coli,R234,"Phosphoglucomutase (alpha-d-glucose-1,6-bisphosphate-dependent)",R03319,MRL,C01171,C03735,Km_C03735: 0.569383681; Km_C01171: 0.403784841,Kcat_F: 16.40078191; Kcat_R: 13.31428543,C03735;C00620;C01171;C00092;C00668;C00117;C00103,C01171_KI: 0.403784841;C00668_KI: 0.569383681;C00103_KI: 0.403784841;C00092_KI: 0.569383681;C00620_KI: 0.530358553;C00117_KI: 0.554221213;C03735_KI: 0.569383681,Keq: 41.578427223885676
WP_001213837.1,2.3.1.29,Escherichia coli,R237,Glycine c-acetyltransferase,R00371,MRL,C00024; C00037,C00010; C03508,Km_C00010: 0.068333149; Km_C03508: 1.101451039; Km_C00024: 0.059; Km_C00037: 5.073134899,Kcat_F: 3.7902290295; Kcat_R: 6.892366117,C00037;C00010;C03508;C00024,C00010_KI: 0.068333149;C03508_KI: 1.101451039;C00024_KI: 0.064529642;C00037_KI: 5.073134899,Keq: 1.7723810792894896e-06
WP_000057149.1,2.6.1.52,Escherichia coli,R238,Phosphoserine transaminase,R04173,MRL,C00026; C01005,C00025; C03232,Km_C00025: 0.402611285; Km_C03232: 0.004; Km_C00026: 0.109017409; Km_C01005: 0.027,Kcat_F: 0.38498400600000005; Kcat_R: 1.3643104094999998,C00025;C06054;C06055;C00026;C03232;C01005,C06055_KI: 0.090429582;C00025_KI: 0.402611285;C06054_KI: 0.042254757;C00026_KI: 0.109017409;C03232_KI: 0.039337881;C01005_KI: 0.134626031,Keq: 0.012303624833927935
WP_000057149.1,2.6.1.52,Escherichia coli,R239,Phosphoserine transaminase,R05085,MRL,C00026; C06055,C00025; C06054,Km_C00025: 0.402611285; Km_C06054: 0.042254757; Km_C00026: 0.109017409; Km_C06055: 0.11,Kcat_F: 0.187484006; Kcat_R: 1.1995465379999999,C00025;C06054;C06055;C00026;C03232;C01005,C06055_KI: 0.090429582;C00025_KI: 0.402611285;C06054_KI: 0.042254757;C00026_KI: 0.109017409;C03232_KI: 0.039337881;C01005_KI: 0.134626031,Keq: 70.18857681720405
WP_000208515.1,2.6.1.42,Escherichia coli,R241,Branched-chain-amino-acid transaminase,R01090,MRL,C00026; C00123,C00025; C00233,Km_C00025: 1.569196939; Km_C00233: 0.929303646; Km_C00026: 1.848888888888889; Km_C00123: 0.594790995,Kcat_F: 0.366190196; Kcat_R: 0.310941017,C00025;C00233;C00671;C00026;C00407;C00123;C00183;C00141,C00407_KI: 0.771805584;C00141_KI: 0.903015196;C00025_KI: 1.569196939;C00123_KI: 0.594790995;C00671_KI: 0.955110371;C00233_KI: 0.929303646;C00183_KI: 0.826489449;C00026_KI: 0.717073381,Keq: 0.877710076946079
WP_000208515.1,2.6.1.42,Escherichia coli,R242,Branched-chain-amino-acid transaminase,R01214,MRL,C00026; C00183,C00025; C00141,Km_C00025: 1.569196939; Km_C00141: 1.64; Km_C00026: 1.848888888888889; Km_C00183: 0.826489449,Kcat_F: 0.3163567505; Kcat_R: 8.690941017,C00025;C00233;C00671;C00026;C00407;C00123;C00183;C00141,C00407_KI: 0.771805584;C00141_KI: 0.903015196;C00025_KI: 1.569196939;C00123_KI: 0.594790995;C00671_KI: 0.955110371;C00233_KI: 0.929303646;C00183_KI: 0.826489449;C00026_KI: 0.717073381,Keq: 0.49852400666381
WP_000208515.1,2.6.1.42,Escherichia coli,R243,Branched-chain-amino-acid transaminase,R02199,MRL,C00026; C00407,C00025; C00671,Km_C00025: 1.569196939; Km_C00671: 0.2; Km_C00026: 1.848888888888889; Km_C00407: 0.771805584,Kcat_F: 0.43168874150000003; Kcat_R: 0.3669039055,C00025;C00233;C00671;C00026;C00407;C00123;C00183;C00141,C00407_KI: 0.771805584;C00141_KI: 0.903015196;C00025_KI: 1.569196939;C00123_KI: 0.594790995;C00671_KI: 0.955110371;C00233_KI: 0.929303646;C00183_KI: 0.826489449;C00026_KI: 0.717073381,Keq: 10.938692502282375
WP_000068701.1,2.1.2.10,Escherichia coli,R244,Aminomethyltransferase,R04125,MRL,C00101; C01242,C00014; C00143; C02972,Km_C00014: 2.288124084; Km_C00143: 0.0881; Km_C02972: 0.8130421656666668; Km_C00101: 0.062902413; Km_C01242: 0.8130421656666668,Kcat_F: 23.35498459; Kcat_R: 36.621543835,C00037;C01242;C00003;C00445;C02972;C00101;C00014;C00004;C00011;C00001;C03479;C00143;C00080,C00445_KI: 0.069055647;C00003_KI: 0.126247987;C03479_KI: 0.062393375;C00143_KI: 0.043544259;C00004_KI: 0.051427435;C02972_KI: 0.6555470248181817;C00014_KI: 2.288124084;C00101_KI: 0.062902413;C00011_KI: 1.108707547;C01242_KI: 0.6555470248181817;C00001_KI: 0.944258809;C00080_KI: 0.996665478;C00037_KI: 1.457690239,Keq: 1
WP_000068701.1,2.1.2.10,Escherichia coli,R245,Aminomethyltransferase,R01221,MRL,C00003; C00037; C00101,C00004; C00011; C00014; C00080; C00143,Km_C00004: 0.051427435; Km_C00011: 1.108707547; Km_C00014: 2.288124084; Km_C00080: 0.996665478; Km_C00143: 0.0881; Km_C00003: 0.126247987; Km_C00037: 1.457690239; Km_C00101: 0.062902413,Kcat_F: 15.935437487666666; Kcat_R: 45.10935515250001,C00037;C01242;C00003;C00445;C02972;C00101;C00014;C00004;C00011;C00001;C03479;C00143;C00080,C00445_KI: 0.069055647;C00003_KI: 0.126247987;C03479_KI: 0.062393375;C00143_KI: 0.043544259;C00004_KI: 0.051427435;C02972_KI: 0.6555470248181817;C00014_KI: 2.288124084;C00101_KI: 0.062902413;C00011_KI: 1.108707547;C01242_KI: 0.6555470248181817;C00001_KI: 0.944258809;C00080_KI: 0.996665478;C00037_KI: 1.457690239,Keq: 0.00014118454869627972
WP_000068701.1,2.1.2.10,Escherichia coli,R246,Aminomethyltransferase,R02300,MRL,C03479,C00001; C00445,Km_C00001: 0.944258809; Km_C00445: 0.069055647; Km_C03479: 0.062393375,Kcat_F: 21.60812103; Kcat_R: 10.308430655499999,C00037;C01242;C00003;C00445;C02972;C00101;C00014;C00004;C00011;C00001;C03479;C00143;C00080,C00445_KI: 0.069055647;C00003_KI: 0.126247987;C03479_KI: 0.062393375;C00143_KI: 0.043544259;C00004_KI: 0.051427435;C02972_KI: 0.6555470248181817;C00014_KI: 2.288124084;C00101_KI: 0.062902413;C00011_KI: 1.108707547;C01242_KI: 0.6555470248181817;C00001_KI: 0.944258809;C00080_KI: 0.996665478;C00037_KI: 1.457690239,Keq: 66229045.698803164
WP_000095707.1,2.7.2.1,Escherichia coli,R247,Acetate kinase,R00315,MRL,C00002; C00033,C00008; C00227,Km_C00008: 0.151691675; Km_C00227: 1.3033333333333335; Km_C00002: 0.122388884; Km_C00033: 46.92825317,Kcat_F: 1.4999326265; Kcat_R: 776.364246988,C00163;C00008;C00227;C03444;C11592;C00002;C02876;C00033,C00008_KI: 0.151691675;C11592_KI: 10.854500670714286;C02876_KI: 0.5455302;C00227_KI: 0.54825443;C00033_KI: 46.92825317;C00163_KI: 27.57633972;C03444_KI: 0.109046616;C00002_KI: 0.122388884,Keq: 0.0035291418980283843
WP_000095707.1,2.7.2.1,Escherichia coli,R248,Acetate kinase,R01353,MRL,C00002; C00163,C00008; C02876,Km_C00008: 0.151691675; Km_C02876: 0.5455302; Km_C00002: 0.122388884; Km_C00163: 27.57633972,Kcat_F: 1.0643798169999998; Kcat_R: 2.623737873,C00163;C00008;C00227;C03444;C11592;C00002;C02876;C00033,C00008_KI: 0.151691675;C11592_KI: 10.854500670714286;C02876_KI: 0.5455302;C00227_KI: 0.54825443;C00033_KI: 46.92825317;C00163_KI: 27.57633972;C03444_KI: 0.109046616;C00002_KI: 0.122388884,Keq: 1.6234889088636884e-06
WP_000055746.1,6.4.1.2,Escherichia coli,R249,Acetyl-coa carboxylase,R00742,MRL,C00002; C00024; C00011,C00008; C00009; C00083,Km_C00008: 0.041535225; Km_C00009: 0.312815398; Km_C00083: 0.1; Km_C00002: 0.031438239; Km_C00024: 0.023739677; Km_C00011: 0.259498209,Kcat_F: 0.26705086833333336; Kcat_R: 0.21057309933333335,C00008;C04419;C00024;C00011;C00083;C00002;C00009;C06250,C06250_KI: 0.11450010083333334;C00083_KI: 0.017973857;C00002_KI: 0.031438239;C00024_KI: 0.023739677;C00009_KI: 0.312815398;C00011_KI: 0.259498209;C04419_KI: 0.11450010083333334;C00008_KI: 0.041535225,Keq: 39.32771904303767
WP_000055746.1,6.4.1.2,Escherichia coli,R250,Acetyl-coa carboxylase,R04386,MRL,C00024; C04419,C00083; C06250,Km_C00083: 0.1; Km_C06250: 0.0618698385; Km_C00024: 0.023739677; Km_C04419: 0.0618698385,Kcat_F: 0.501296359; Kcat_R: 0.167004759,C00008;C04419;C00024;C00011;C00083;C00002;C00009;C06250,C06250_KI: 0.11450010083333334;C00083_KI: 0.017973857;C00002_KI: 0.031438239;C00024_KI: 0.023739677;C00009_KI: 0.312815398;C00011_KI: 0.259498209;C04419_KI: 0.11450010083333334;C00008_KI: 0.041535225,Keq: 1
WP_000301720.1,1.1.1.49,Escherichia coli,R264,Glucose-6-phosphate dehydrogenase (nadp+),R00835,MRL,C00006; C00092,C00005; C00080; C01236,Km_C00005: 0.008727342; Km_C00080: 1.316865087; Km_C01236: 0.131362155; Km_C00006: 11600.005874999999; Km_C00092: 0.1,Kcat_F: 93.754836675; Kcat_R: 13.76294708,C00006;C01236;C01172;C00092;C00005;C00080,C01172_KI: 0.200977385;C00006_KI: 0.016866822;C00080_KI: 1.316865087;C01236_KI: 0.131362155;C00092_KI: 0.200977385;C00005_KI: 0.008727342,Keq: 15.696780828918287
WP_000301720.1,1.1.1.49,Escherichia coli,R265,Glucose-6-phosphate dehydrogenase (nadp+),R02736,MRL,C00006; C01172,C00005; C00080; C01236,Km_C00005: 0.008727342; Km_C00080: 1.316865087; Km_C01236: 0.131362155; Km_C00006: 11600.005874999999; Km_C01172: 0.200977385,Kcat_F: 93.754836675; Kcat_R: 13.76294708,C00006;C01236;C01172;C00092;C00005;C00080,C01172_KI: 0.200977385;C00006_KI: 0.016866822;C00080_KI: 1.316865087;C01236_KI: 0.131362155;C00092_KI: 0.200977385;C00005_KI: 0.008727342,Keq: 247.4453971386742
WP_000191372.1,2.3.1.39,Escherichia coli,R274,[acyl-carrier-protein] s-malonyltransferase,R01626,MRL,C00083; C00229,C00010; C01209,Km_C00010: 0.065542154; Km_C01209: 0.14874738466666668; Km_C00083: 0.029699999999999997; Km_C00229: 0.351,Kcat_F: 1050.000235; Kcat_R: 9.578607456,C00083;C01209;C00010;C00229,C01209_KI: 0.06569522250000001;C00083_KI: 0.065848291;C00010_KI: 0.065542154;C00229_KI: 0.06569522250000001,Keq: 1
WP_000646014.1,1.1.1.103,Escherichia coli,R275,L-threonine 3-dehydrogenase,R01465,MRL,C00003; C00188,C00004; C00080; C03508,Km_C00004: 0.044358581; Km_C00080: 3.786961317; Km_C03508: 0.436029464; Km_C00003: 0.118557818; Km_C00188: 0.459859401,Kcat_F: 142.7152794; Kcat_R: 243.17638395,C00003;C00004;C03508;C00188;C00080,C03508_KI: 0.436029464;C00188_KI: 0.459859401;C00004_KI: 0.044358581;C00080_KI: 3.786961317;C00003_KI: 0.118557818,Keq: 0.0001321310186728884
WP_000227927.1,4.2.1.59,Escherichia coli,R281,3-hydroxyacyl-[acyl-carrier-protein] dehydratase,R04537,MRL,C04620,C00001; C05751,Km_C00001: 1.233488917; Km_C05751: 1.233488917; Km_C04620: 1.233488917,Kcat_F: 36.94316617111479; Kcat_R: 2.636789227,C00001;C04620;C05751,C04620_KI: 1.233488917;C05751_KI: 1.233488917;C00001_KI: 1.233488917,Keq: 1
WP_001130211.1,4.4.1.21,Escherichia coli,R285,S-ribosylhomocysteine lyase,R01291,MRL,C03539,C00155; C11838,Km_C00155: 0.1613902; Km_C11838: 0.0939451; Km_C03539: 0.0265,Kcat_F: 0.4; Kcat_R: 3.607027466,C11838;C03539;C00155,C03539_KI: 0.063881658;C00155_KI: 0.1613902;C11838_KI: 0.112635929,Keq: 543.1334312736375
