Accession Number,EC,Species,Label,Enzyme,Reaction ID,Mechanism,Substrates,Products,Km,Kcat,Inhibitors,KI
WP_000091148.1,2.7.1.40,Escherichia coli,R136,Pyruvate kinase,R01858,MRL,C00022; C00286,C00074; C00361,Km_C00074: 0.144000247; Km_C00361: 0.019646076; Km_C00022: 0.87643075; Km_C00286: 0.020049427,Kcat_F: 5.8438467575; Kcat_R: 2.8184920695000004,C00209;C00015;C00286;C00074;C00081;C00022;C00389;C00131;C00075;C00361;C00009;C00206;C00158;C01401;C00454;C00002;C00041;C00008;C00035;C00025;C00122;C00044;C00112;C00091;C00201;C00063;C00302;C05625;C00026;C00104,C00002_KI: 0.044206705;C01401_KI: 1.001196623;C00063_KI: 0.066866696;C00206_KI: 0.018646972;C00302_KI: 1.237834454;C00041_KI: 1.001196623;C00025_KI: 1.237834454;C00454_KI: 0.3355317063571429;C00074_KI: 0.144000247;C00015_KI: 0.152999684;C00201_KI: 0.3355317063571429;C00091_KI: 0.033106904;C00286_KI: 0.020049427;C00122_KI: 0.454898477;C00008_KI: 0.051032659;C00026_KI: 0.352110684;C00131_KI: 0.016942503;C00361_KI: 0.019646076;C00081_KI: 0.071252503;C00104_KI: 0.055906694;C00112_KI: 0.036078647;C00075_KI: 0.223727554;C00158_KI: 0.496947676;C00022_KI: 0.87643075;C00209_KI: 0.660195351;C05625_KI: 0.031311039;C00389_KI: 0.008297376;C00035_KI: 0.031300213;C00044_KI: 0.055115532;C00009_KI: 0.995755255
WP_000091148.1,2.7.1.40,Escherichia coli,R137,Pyruvate kinase,R02320,MRL,C00022; C00201,C00074; C00454,Km_C00074: 0.144000247; Km_C00454: 0.5102154985; Km_C00022: 0.87643075; Km_C00201: 0.5102154985,Kcat_F: 11.49611796; Kcat_R: 5.425748579,C00209;C00015;C00286;C00074;C00081;C00022;C00389;C00131;C00075;C00361;C00009;C00206;C00158;C01401;C00454;C00002;C00041;C00008;C00035;C00025;C00122;C00044;C00112;C00091;C00201;C00063;C00302;C05625;C00026;C00104,C00002_KI: 0.044206705;C01401_KI: 1.001196623;C00063_KI: 0.066866696;C00206_KI: 0.018646972;C00302_KI: 1.237834454;C00041_KI: 1.001196623;C00025_KI: 1.237834454;C00454_KI: 0.3355317063571429;C00074_KI: 0.144000247;C00015_KI: 0.152999684;C00201_KI: 0.3355317063571429;C00091_KI: 0.033106904;C00286_KI: 0.020049427;C00122_KI: 0.454898477;C00008_KI: 0.051032659;C00026_KI: 0.352110684;C00131_KI: 0.016942503;C00361_KI: 0.019646076;C00081_KI: 0.071252503;C00104_KI: 0.055906694;C00112_KI: 0.036078647;C00075_KI: 0.223727554;C00158_KI: 0.496947676;C00022_KI: 0.87643075;C00209_KI: 0.660195351;C05625_KI: 0.031311039;C00389_KI: 0.008297376;C00035_KI: 0.031300213;C00044_KI: 0.055115532;C00009_KI: 0.995755255
WP_000086722.1,2.3.1.8,Escherichia coli,R138,Phosphate acetyltransferase,R00230,MRL,C00009; C00024,C00010; C00227,Km_C00010: 0.067; Km_C00227: 0.9; Km_C00009: 0.737116456; Km_C00024: 0.045,Kcat_F: 129.904416; Kcat_R: 195.3815149,C00059;C00227;C11215;C00074;C00004;C00009;C00002;C00024;C00005;C00022;C02876;C00010;C00100;C01478;C00008,C00009_KI: 0.737116456;C00008_KI: 0.056197777;C00004_KI: 0.024499679;C00100_KI: 0.032027643;C00024_KI: 0.031849012;C00074_KI: 0.147454277;C11215_KI: 0.20915413278571426;C01478_KI: 0.575060606;C00005_KI: 0.014817288;C02876_KI: 0.271658391;C00227_KI: 0.287804723;C00002_KI: 0.036567155;C00059_KI: 0.321515918;C00010_KI: 0.037211694;C00022_KI: 0.35437724
WP_000086722.1,2.3.1.8,Escherichia coli,R139,Phosphate acetyltransferase,R00921,MRL,C00009; C00100,C00010; C02876,Km_C00010: 0.067; Km_C02876: 0.271658391; Km_C00009: 0.737116456; Km_C00100: 0.032027643,Kcat_F: 168.99879090000002; Kcat_R: 139.66950745,C00059;C00227;C11215;C00074;C00004;C00009;C00002;C00024;C00005;C00022;C02876;C00010;C00100;C01478;C00008,C00009_KI: 0.737116456;C00008_KI: 0.056197777;C00004_KI: 0.024499679;C00100_KI: 0.032027643;C00024_KI: 0.031849012;C00074_KI: 0.147454277;C11215_KI: 0.20915413278571426;C01478_KI: 0.575060606;C00005_KI: 0.014817288;C02876_KI: 0.271658391;C00227_KI: 0.287804723;C00002_KI: 0.036567155;C00059_KI: 0.321515918;C00010_KI: 0.037211694;C00022_KI: 0.35437724
WP_000988027.1,3.2.1.22,Escherichia coli,R140,Alpha-galactosidase,R01101,MRL,C00001; C05402,C00031; C00124,Km_C00031: 14.55188179; Km_C00124: 14.55188179; Km_C00001: 5.090140343; Km_C05402: 9.408344269,Kcat_F: 8.2433162475; Kcat_R: 8.221061924,C00116;C01290;C00137;C01613;C03692;C00001;C04737;C05402;C05401;C00124;C05404;C06126;C05399;C06037;C00159;C00031;C01235;C00089;C05400;C02686;C00492;C00794,C00492_KI: 6.633991241;C00124_KI: 14.55188179;C01613_KI: 6.016309738;C02686_KI: 10.037124306125001;C00116_KI: 11.27495575;C00137_KI: 12.13025475;C06126_KI: 10.037124306125001;C05404_KI: 5.508523941;C01235_KI: 10.24762726;C05401_KI: 11.91046715;C05402_KI: 9.408344269;C01290_KI: 10.037124306125001;C00089_KI: 11.26636791;C06037_KI: 10.037124306125001;C00159_KI: 14.55188179;C00031_KI: 14.55188179;C05400_KI: 9.408344269;C04737_KI: 10.037124306125001;C00001_KI: 5.090140343;C03692_KI: 10.037124306125001;C05399_KI: 7.178169727;C00794_KI: 10.86484718
WP_000988027.1,3.2.1.22,Escherichia coli,R141,Alpha-galactosidase,R01103,MRL,C00001; C00492,C00089; C00124,Km_C00089: 11.26636791; Km_C00124: 14.55188179; Km_C00001: 5.090140343; Km_C00492: 6.633991241,Kcat_F: 14.0457002075; Kcat_R: 16.449587792000003,C00116;C01290;C00137;C01613;C03692;C00001;C04737;C05402;C05401;C00124;C05404;C06126;C05399;C06037;C00159;C00031;C01235;C00089;C05400;C02686;C00492;C00794,C00492_KI: 6.633991241;C00124_KI: 14.55188179;C01613_KI: 6.016309738;C02686_KI: 10.037124306125001;C00116_KI: 11.27495575;C00137_KI: 12.13025475;C06126_KI: 10.037124306125001;C05404_KI: 5.508523941;C01235_KI: 10.24762726;C05401_KI: 11.91046715;C05402_KI: 9.408344269;C01290_KI: 10.037124306125001;C00089_KI: 11.26636791;C06037_KI: 10.037124306125001;C00159_KI: 14.55188179;C00031_KI: 14.55188179;C05400_KI: 9.408344269;C04737_KI: 10.037124306125001;C00001_KI: 5.090140343;C03692_KI: 10.037124306125001;C05399_KI: 7.178169727;C00794_KI: 10.86484718
WP_000988027.1,3.2.1.22,Escherichia coli,R142,Alpha-galactosidase,R01104,MRL,C00001; C05401,C00116; C00124,Km_C00116: 11.27495575; Km_C00124: 14.55188179; Km_C00001: 5.090140343; Km_C05401: 11.91046715,Kcat_F: 8.6583680975; Kcat_R: 7.6294844525,C00116;C01290;C00137;C01613;C03692;C00001;C04737;C05402;C05401;C00124;C05404;C06126;C05399;C06037;C00159;C00031;C01235;C00089;C05400;C02686;C00492;C00794,C00492_KI: 6.633991241;C00124_KI: 14.55188179;C01613_KI: 6.016309738;C02686_KI: 10.037124306125001;C00116_KI: 11.27495575;C00137_KI: 12.13025475;C06126_KI: 10.037124306125001;C05404_KI: 5.508523941;C01235_KI: 10.24762726;C05401_KI: 11.91046715;C05402_KI: 9.408344269;C01290_KI: 10.037124306125001;C00089_KI: 11.26636791;C06037_KI: 10.037124306125001;C00159_KI: 14.55188179;C00031_KI: 14.55188179;C05400_KI: 9.408344269;C04737_KI: 10.037124306125001;C00001_KI: 5.090140343;C03692_KI: 10.037124306125001;C05399_KI: 7.178169727;C00794_KI: 10.86484718
WP_000988027.1,3.2.1.22,Escherichia coli,R143,Alpha-galactosidase,R01194,MRL,C00001; C01235,C00124; C00137,Km_C00124: 14.55188179; Km_C00137: 12.13025475; Km_C00001: 5.090140343; Km_C01235: 10.24762726,Kcat_F: 8.260548267499999; Kcat_R: 8.005526088,C00116;C01290;C00137;C01613;C03692;C00001;C04737;C05402;C05401;C00124;C05404;C06126;C05399;C06037;C00159;C00031;C01235;C00089;C05400;C02686;C00492;C00794,C00492_KI: 6.633991241;C00124_KI: 14.55188179;C01613_KI: 6.016309738;C02686_KI: 10.037124306125001;C00116_KI: 11.27495575;C00137_KI: 12.13025475;C06126_KI: 10.037124306125001;C05404_KI: 5.508523941;C01235_KI: 10.24762726;C05401_KI: 11.91046715;C05402_KI: 9.408344269;C01290_KI: 10.037124306125001;C00089_KI: 11.26636791;C06037_KI: 10.037124306125001;C00159_KI: 14.55188179;C00031_KI: 14.55188179;C05400_KI: 9.408344269;C04737_KI: 10.037124306125001;C00001_KI: 5.090140343;C03692_KI: 10.037124306125001;C05399_KI: 7.178169727;C00794_KI: 10.86484718
WP_000988027.1,3.2.1.22,Escherichia coli,R144,Alpha-galactosidase,R01329,MRL,C00001; C05400,C00124; C00159,Km_C00124: 14.55188179; Km_C00159: 14.55188179; Km_C00001: 5.090140343; Km_C05400: 9.408344269,Kcat_F: 8.2433162475; Kcat_R: 8.221061924,C00116;C01290;C00137;C01613;C03692;C00001;C04737;C05402;C05401;C00124;C05404;C06126;C05399;C06037;C00159;C00031;C01235;C00089;C05400;C02686;C00492;C00794,C00492_KI: 6.633991241;C00124_KI: 14.55188179;C01613_KI: 6.016309738;C02686_KI: 10.037124306125001;C00116_KI: 11.27495575;C00137_KI: 12.13025475;C06126_KI: 10.037124306125001;C05404_KI: 5.508523941;C01235_KI: 10.24762726;C05401_KI: 11.91046715;C05402_KI: 9.408344269;C01290_KI: 10.037124306125001;C00089_KI: 11.26636791;C06037_KI: 10.037124306125001;C00159_KI: 14.55188179;C00031_KI: 14.55188179;C05400_KI: 9.408344269;C04737_KI: 10.037124306125001;C00001_KI: 5.090140343;C03692_KI: 10.037124306125001;C05399_KI: 7.178169727;C00794_KI: 10.86484718
WP_000988027.1,3.2.1.22,Escherichia coli,R145,Alpha-galactosidase,R02926,MRL,C00001; C05399,C00124; C00794,Km_C00124: 14.55188179; Km_C00794: 10.86484718; Km_C00001: 5.090140343; Km_C05399: 7.178169727,Kcat_F: 6.848955463999999; Kcat_R: 7.658983285,C00116;C01290;C00137;C01613;C03692;C00001;C04737;C05402;C05401;C00124;C05404;C06126;C05399;C06037;C00159;C00031;C01235;C00089;C05400;C02686;C00492;C00794,C00492_KI: 6.633991241;C00124_KI: 14.55188179;C01613_KI: 6.016309738;C02686_KI: 10.037124306125001;C00116_KI: 11.27495575;C00137_KI: 12.13025475;C06126_KI: 10.037124306125001;C05404_KI: 5.508523941;C01235_KI: 10.24762726;C05401_KI: 11.91046715;C05402_KI: 9.408344269;C01290_KI: 10.037124306125001;C00089_KI: 11.26636791;C06037_KI: 10.037124306125001;C00159_KI: 14.55188179;C00031_KI: 14.55188179;C05400_KI: 9.408344269;C04737_KI: 10.037124306125001;C00001_KI: 5.090140343;C03692_KI: 10.037124306125001;C05399_KI: 7.178169727;C00794_KI: 10.86484718
WP_000988027.1,3.2.1.22,Escherichia coli,R146,Alpha-galactosidase,R03618,MRL,C00001; C04737,C00124; C01290,Km_C00124: 14.55188179; Km_C01290: 9.821011066499999; Km_C00001: 5.090140343; Km_C04737: 9.821011066499999,Kcat_F: 4.011620685; Kcat_R: 8.221061924,C00116;C01290;C00137;C01613;C03692;C00001;C04737;C05402;C05401;C00124;C05404;C06126;C05399;C06037;C00159;C00031;C01235;C00089;C05400;C02686;C00492;C00794,C00492_KI: 6.633991241;C00124_KI: 14.55188179;C01613_KI: 6.016309738;C02686_KI: 10.037124306125001;C00116_KI: 11.27495575;C00137_KI: 12.13025475;C06126_KI: 10.037124306125001;C05404_KI: 5.508523941;C01235_KI: 10.24762726;C05401_KI: 11.91046715;C05402_KI: 9.408344269;C01290_KI: 10.037124306125001;C00089_KI: 11.26636791;C06037_KI: 10.037124306125001;C00159_KI: 14.55188179;C00031_KI: 14.55188179;C05400_KI: 9.408344269;C04737_KI: 10.037124306125001;C00001_KI: 5.090140343;C03692_KI: 10.037124306125001;C05399_KI: 7.178169727;C00794_KI: 10.86484718
WP_000988027.1,3.2.1.22,Escherichia coli,R147,Alpha-galactosidase,R03634,MRL,C00001; C01613,C00124; C00492,Km_C00124: 14.55188179; Km_C00492: 6.633991241; Km_C00001: 5.090140343; Km_C01613: 6.016309738,Kcat_F: 13.893817417500001; Kcat_R: 16.150420826999998,C00116;C01290;C00137;C01613;C03692;C00001;C04737;C05402;C05401;C00124;C05404;C06126;C05399;C06037;C00159;C00031;C01235;C00089;C05400;C02686;C00492;C00794,C00492_KI: 6.633991241;C00124_KI: 14.55188179;C01613_KI: 6.016309738;C02686_KI: 10.037124306125001;C00116_KI: 11.27495575;C00137_KI: 12.13025475;C06126_KI: 10.037124306125001;C05404_KI: 5.508523941;C01235_KI: 10.24762726;C05401_KI: 11.91046715;C05402_KI: 9.408344269;C01290_KI: 10.037124306125001;C00089_KI: 11.26636791;C06037_KI: 10.037124306125001;C00159_KI: 14.55188179;C00031_KI: 14.55188179;C05400_KI: 9.408344269;C04737_KI: 10.037124306125001;C00001_KI: 5.090140343;C03692_KI: 10.037124306125001;C05399_KI: 7.178169727;C00794_KI: 10.86484718
WP_000988027.1,3.2.1.22,Escherichia coli,R148,Alpha-galactosidase,R04019,MRL,C00001; C06126,C00124; C02686,Km_C00124: 14.55188179; Km_C02686: 9.821011066499999; Km_C00001: 5.090140343; Km_C06126: 9.821011066499999,Kcat_F: 4.011620685; Kcat_R: 8.221061924,C00116;C01290;C00137;C01613;C03692;C00001;C04737;C05402;C05401;C00124;C05404;C06126;C05399;C06037;C00159;C00031;C01235;C00089;C05400;C02686;C00492;C00794,C00492_KI: 6.633991241;C00124_KI: 14.55188179;C01613_KI: 6.016309738;C02686_KI: 10.037124306125001;C00116_KI: 11.27495575;C00137_KI: 12.13025475;C06126_KI: 10.037124306125001;C05404_KI: 5.508523941;C01235_KI: 10.24762726;C05401_KI: 11.91046715;C05402_KI: 9.408344269;C01290_KI: 10.037124306125001;C00089_KI: 11.26636791;C06037_KI: 10.037124306125001;C00159_KI: 14.55188179;C00031_KI: 14.55188179;C05400_KI: 9.408344269;C04737_KI: 10.037124306125001;C00001_KI: 5.090140343;C03692_KI: 10.037124306125001;C05399_KI: 7.178169727;C00794_KI: 10.86484718
WP_000988027.1,3.2.1.22,Escherichia coli,R149,Alpha-galactosidase,R04470,MRL,C00001; C06037,C00124; C03692,Km_C00124: 14.55188179; Km_C03692: 9.821011066499999; Km_C00001: 5.090140343; Km_C06037: 9.821011066499999,Kcat_F: 4.011620685; Kcat_R: 8.221061924,C00116;C01290;C00137;C01613;C03692;C00001;C04737;C05402;C05401;C00124;C05404;C06126;C05399;C06037;C00159;C00031;C01235;C00089;C05400;C02686;C00492;C00794,C00492_KI: 6.633991241;C00124_KI: 14.55188179;C01613_KI: 6.016309738;C02686_KI: 10.037124306125001;C00116_KI: 11.27495575;C00137_KI: 12.13025475;C06126_KI: 10.037124306125001;C05404_KI: 5.508523941;C01235_KI: 10.24762726;C05401_KI: 11.91046715;C05402_KI: 9.408344269;C01290_KI: 10.037124306125001;C00089_KI: 11.26636791;C06037_KI: 10.037124306125001;C00159_KI: 14.55188179;C00031_KI: 14.55188179;C05400_KI: 9.408344269;C04737_KI: 10.037124306125001;C00001_KI: 5.090140343;C03692_KI: 10.037124306125001;C05399_KI: 7.178169727;C00794_KI: 10.86484718
WP_000988027.1,3.2.1.22,Escherichia coli,R150,Alpha-galactosidase,R05549,MRL,C00001; C05404,C00124; C05402,Km_C00124: 14.55188179; Km_C05402: 9.408344269; Km_C00001: 5.090140343; Km_C05404: 5.508523941,Kcat_F: 9.4051270175; Kcat_R: 10.348036867000001,C00116;C01290;C00137;C01613;C03692;C00001;C04737;C05402;C05401;C00124;C05404;C06126;C05399;C06037;C00159;C00031;C01235;C00089;C05400;C02686;C00492;C00794,C00492_KI: 6.633991241;C00124_KI: 14.55188179;C01613_KI: 6.016309738;C02686_KI: 10.037124306125001;C00116_KI: 11.27495575;C00137_KI: 12.13025475;C06126_KI: 10.037124306125001;C05404_KI: 5.508523941;C01235_KI: 10.24762726;C05401_KI: 11.91046715;C05402_KI: 9.408344269;C01290_KI: 10.037124306125001;C00089_KI: 11.26636791;C06037_KI: 10.037124306125001;C00159_KI: 14.55188179;C00031_KI: 14.55188179;C05400_KI: 9.408344269;C04737_KI: 10.037124306125001;C00001_KI: 5.090140343;C03692_KI: 10.037124306125001;C05399_KI: 7.178169727;C00794_KI: 10.86484718
WP_000416403.1,6.1.1.9,Escherichia coli,R151,Valine-trna ligase,R03665,MRL,C00002; C00183; C01653,C00013; C00020; C02554,Km_C00013: 0.202436924; Km_C00020: 0.166665509; Km_C02554: 0.1329046838; Km_C00002: 0.198360145; Km_C00183: 0.096970841; Km_C01653: 9e-05,Kcat_F: 12.250992328; Kcat_R: 3.506267026,C00020;C00013;C00183;C01653;C00002;C02554,C01653_KI: 0.16610835475;C00183_KI: 0.096970841;C00020_KI: 0.166665509;C00002_KI: 0.198360145;C00013_KI: 0.202436924;C02554_KI: 0.16610835475
WP_001299507.1,1.1.1.205,Escherichia coli,R152,Imp dehydrogenase,R01130,MRL,C00001; C00003; C00130,C00004; C00080; C00655,Km_C00004: 0.046484388; Km_C00080: 5.048990726; Km_C00655: 0.036233123; Km_C00001: 4.488901615; Km_C00003: 0.146938637; Km_C00130: 0.0366,Kcat_F: 6.308681582333333; Kcat_R: 4.813341095,C00003;C16618;C00655;C00004;C04646;C00080;C00130;C00001,C04646_KI: 0.013398461;C00655_KI: 0.036233123;C00080_KI: 5.048990726;C00004_KI: 0.046484388;C00001_KI: 4.488901615;C00130_KI: 0.03754345;C00003_KI: 0.146938637;C16618_KI: 1.4026414857142857
WP_001299507.1,1.1.1.205,Escherichia coli,R153,Imp dehydrogenase,R08240,MRL,C00001; C00003; C04646,C00004; C00080; C16618,Km_C00004: 0.046484388; Km_C00080: 5.048990726; Km_C16618: 1.9489427653999996; Km_C00001: 4.488901615; Km_C00003: 0.146938637; Km_C04646: 0.013398461,Kcat_F: 3.0460149343333334; Kcat_R: 5.692930495,C00003;C16618;C00655;C00004;C04646;C00080;C00130;C00001,C04646_KI: 0.013398461;C00655_KI: 0.036233123;C00080_KI: 5.048990726;C00004_KI: 0.046484388;C00001_KI: 4.488901615;C00130_KI: 0.03754345;C00003_KI: 0.146938637;C16618_KI: 1.4026414857142857
WP_001127419.1,4.2.1.9,Escherichia coli,R162,Dihydroxy-acid dehydratase,R01209,MRL,C04039,C00001; C00141,Km_C00001: 3.342954397; Km_C00141: 0.432823241; Km_C04039: 1.5,Kcat_F: 12.39697346; Kcat_R: 8.578950342,C04039;C00671;C06007;C00001;C00141;C04272,C00141_KI: 0.432823241;C04039_KI: 0.426905453;C04272_KI: 0.426905453;C00001_KI: 3.342954397;C06007_KI: 0.771898925;C00671_KI: 0.513797998
WP_001127419.1,4.2.1.9,Escherichia coli,R163,Dihydroxy-acid dehydratase,R04441,MRL,C04272,C00001; C00141,Km_C00001: 3.342954397; Km_C00141: 0.432823241; Km_C04272: 0.426905453,Kcat_F: 12.39697346; Kcat_R: 8.578950342,C04039;C00671;C06007;C00001;C00141;C04272,C00141_KI: 0.432823241;C04039_KI: 0.426905453;C04272_KI: 0.426905453;C00001_KI: 3.342954397;C06007_KI: 0.771898925;C00671_KI: 0.513797998
WP_001127419.1,4.2.1.9,Escherichia coli,R164,Dihydroxy-acid dehydratase,R05070,MRL,C06007,C00001; C00671,Km_C00001: 3.342954397; Km_C00671: 0.513797998; Km_C06007: 0.771898925,Kcat_F: 9.769987938; Kcat_R: 5.782628785,C04039;C00671;C06007;C00001;C00141;C04272,C00141_KI: 0.432823241;C04039_KI: 0.426905453;C04272_KI: 0.426905453;C00001_KI: 3.342954397;C06007_KI: 0.771898925;C00671_KI: 0.513797998
WP_001144202.1,6.1.1.3,Escherichia coli,R165,Threonine-trna ligase,R03663,MRL,C00002; C00188; C01651,C00013; C00020; C02992,Km_C00013: 0.136936635; Km_C00020: 0.025268234; Km_C02992: 0.06833203299999999; Km_C00002: 0.046611827; Km_C00188: 0.132813469; Km_C01651: 3e-05,Kcat_F: 28.958055132222217; Kcat_R: 85.070744195,C00020;C00013;C00002;C02992;C00188;C01651,C02992_KI: 0.08540754125;C00188_KI: 0.132813469;C01651_KI: 0.08540754125;C00020_KI: 0.025268234;C00002_KI: 0.046611827;C00013_KI: 0.136936635
WP_001295247.1,4.1.99.1,Escherichia coli,R167,Tryptophanase,R00673,MRL,C00001; C00078,C00014; C00022; C00463,Km_C00014: 14.70998764; Km_C00022: 10.0; Km_C00463: 0.019; Km_C00001: 10.89367962; Km_C00078: 0.338006228,Kcat_F: 1.612228325; Kcat_R: 2.7298971626666666,C00014;C00463;C00078;C00022;C00001,C00463_KI: 0.110456236;C00022_KI: 12.57760429;C00078_KI: 0.338006228;C00001_KI: 10.89367962;C00014_KI: 14.70998764
WP_000117881.1,6.1.1.22,Escherichia coli,R168,Asparagine-trna ligase,R03648,MRL,C00002; C00152; C01637,C00013; C00020; C03402,Km_C00013: 0.10072536; Km_C00020: 0.038245004; Km_C03402: 0.06428387125000001; Km_C00002: 0.04164549; Km_C00152: 0.076519631; Km_C01637: 0.06428387125000001,Kcat_F: 2.3635754395; Kcat_R: 1.2751226974999998,C03402;C00020;C00013;C00002;C00152;C01637,C03402_KI: 0.06428387125;C00020_KI: 0.038245004;C01637_KI: 0.06428387125;C00152_KI: 0.076519631;C00013_KI: 0.10072536;C00002_KI: 0.04164549
WP_001107167.1,6.1.1.21,Escherichia coli,R169,Histidine-trna ligase,R03655,MRL,C00002; C00135; C01643,C00013; C00020; C02988,Km_C00013: 0.137552559; Km_C00020: 0.03928145; Km_C02988: 0.08041546675; Km_C00002: 0.071193345; Km_C00135: 0.073634513; Km_C01643: 0.08041546675,Kcat_F: 1.8322134300000001; Kcat_R: 1.650474209,C00020;C00135;C00013;C01643;C00002;C02988,C00020_KI: 0.03928145;C00013_KI: 0.137552559;C02988_KI: 0.08041546675;C00002_KI: 0.071193345;C00135_KI: 0.073634513;C01643_KI: 0.08041546675
WP_001300978.1,6.1.1.10,Escherichia coli,R170,Methionine-trna ligase,R03659,MRL,C00002; C00073; C01647,C00013; C00020; C02430,Km_C00013: 0.179405659; Km_C00020: 0.049729425; Km_C02430: 10.093594786199999; Km_C00002: 0.085898831; Km_C00073: 0.147100016; Km_C01647: 50.00584,Kcat_F: 7.6416249; Kcat_R: 4.5975401445,C00020;C00013;C00002;C01647;C05335;C05336;C00073;C02430,C05335_KI: 0.27050522;C00073_KI: 0.147100016;C02430_KI: 0.1465278302;C00020_KI: 0.049729425;C01647_KI: 0.1465278302;C00002_KI: 0.085898831;C00013_KI: 0.179405659;C05336_KI: 0.1465278302
WP_001300978.1,6.1.1.10,Escherichia coli,R171,Methionine-trna ligase,R04773,MRL,C00002; C01647; C05335,C00013; C00020; C05336,Km_C00013: 0.179405659; Km_C00020: 0.049729425; Km_C05336: 10.118275827; Km_C00002: 0.085898831; Km_C01647: 50.00584; Km_C05335: 0.27050522,Kcat_F: 6.259115753333333; Kcat_R: 4.5975401445,C00020;C00013;C00002;C01647;C05335;C05336;C00073;C02430,C05335_KI: 0.27050522;C00073_KI: 0.147100016;C02430_KI: 0.1465278302;C00020_KI: 0.049729425;C01647_KI: 0.1465278302;C00002_KI: 0.085898831;C00013_KI: 0.179405659;C05336_KI: 0.1465278302
WP_000884639.1,6.3.4.14,Escherichia coli,R172,Biotin carboxylase,R04385,MRL,C00002; C00288; C06250,C00008; C00009; C04419,Km_C00008: 0.028477727; Km_C00009: 0.98047787; Km_C04419: 6.095770853866667; Km_C00002: 0.043465339; Km_C00288: 29.266433333333335; Km_C06250: 0.16,Kcat_F: 5.698406123999999; Kcat_R: 0.05173266,C00288;C00009;C06250;C00002;C04419;C00008,C06250_KI: 0.55946083925;C00008_KI: 0.028477727;C04419_KI: 0.55946083925;C00009_KI: 0.98047787;C00288_KI: 1.185422421;C00002_KI: 0.043465339
WP_001301026.1,6.1.1.1,Escherichia coli,R173,Tyrosine-trna ligase,R02918,MRL,C00002; C00082; C00787,C00013; C00020; C02839,Km_C00013: 0.228255823; Km_C00020: 0.04558317; Km_C02839: 0.018; Km_C00002: 0.067798696; Km_C00082: 0.034101155; Km_C00787: 1.755185,Kcat_F: 2.674731336666667; Kcat_R: 1.2359670316666667,C00020;C00013;C00787;C00082;C02839;C00002,C00002_KI: 0.067798696;C00013_KI: 0.228255823;C00787_KI: 0.093934711;C00020_KI: 0.04558317;C02839_KI: 0.093934711;C00082_KI: 0.034101155
WP_001120798.1,1.6.1.1,Escherichia coli,R177,Nad(p)+ transhydrogenase (si-specific),R00112,MRL,C00003; C00005,C00004; C00006,Km_C00004: 0.03585609; Km_C00006: 0.050259922; Km_C00003: 0.093115918; Km_C00005: 0.068295,Kcat_F: 87.385062007; Kcat_R: 7.673110952,C00003;C01829;C00004;C03444;C00006;C00005;C00946,C03444_KI: 0.043866862;C00006_KI: 0.050259922;C00004_KI: 0.03585609;C01829_KI: 0.058410101;C00003_KI: 0.093115918;C00005_KI: 0.030309463;C00946_KI: 0.048814293
WP_000817178.1,2.3.1.41,Escherichia coli,R178,Beta-ketoacyl-[acyl-carrier-protein] synthase i,R02768,MRL,C00173; C01209,C00011; C00229; C00685,Km_C00011: 0.139709994; Km_C00229: 0.07560499700000001; Km_C00685: 0.07560499700000001; Km_C00173: 0.07560499700000001; Km_C01209: 0.0115,Kcat_F: 0.011; Kcat_R: 3.630524813,C05223;C05761;C05749;C05756;C05745;C05755;C05746;C01209;C05759;C03939;C00173;C00229;C00685;C00011;C16219;C05750;C05762;C05764;C05752;C05744;C05753,C05746_KI: 0.0747066095;C05744_KI: 0.0747066095;C16219_KI: 0.009703225;C00173_KI: 0.0747066095;C00011_KI: 0.139709994;C01209_KI: 0.0747066095;C05755_KI: 0.0747066095;C05762_KI: 0.0747066095;C00685_KI: 0.0747066095;C05223_KI: 0.0747066095;C05764_KI: 0.0747066095;C05752_KI: 0.0747066095;C00229_KI: 0.0747066095;C05753_KI: 0.0747066095;C05750_KI: 0.0747066095;C05745_KI: 0.0747066095;C05761_KI: 0.0747066095;C05749_KI: 0.0747066095;C05759_KI: 0.0747066095;C05756_KI: 0.0747066095;C03939_KI: 0.0747066095
